fighter_url,Name,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.,Height_inches,Weight_lbs,Height (inches),Weight (lbs),Reach (in),Wins,Losses,Draws,Age,STANCE_:Open Stance,STANCE_:Orthodox,STANCE_:Sideways,STANCE_:Southpaw,STANCE_:Switch,STANCE_Unknown
http://ufcstats.com/fighter-details/acd8a53f7c0ce85e,Charles McTorry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,0,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/3eeec2f53cebdf12,Jackson McVey,1.12,0.26,1.95,0.22,0.0,0.0,0.0,0.0,76.0,185.0,76.0,185.0,77.0,6,1,0,26.2,0,0,0,1,0,0
http://ufcstats.com/fighter-details/7b03d9df5910917d,Daniel McWilliams,3.36,0.77,0.0,0.0,0.0,0.0,1.0,21.6,73.0,185.0,73.0,185.0,,15,37,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/4b47e71384a9522f,Tim Means,5.04,0.49,3.65,0.6,1.14,0.4,0.64,0.2,74.0,170.0,74.0,170.0,75.0,33,17,1,41.3,0,1,0,0,0,0
http://ufcstats.com/fighter-details/813550bc53b15fb0,Yancy Medeiros,4.36,0.37,5.67,0.47,0.33,0.5,0.73,0.7,70.0,155.0,70.0,155.0,75.0,15,8,0,37.8,0,1,0,0,0,0
http://ufcstats.com/fighter-details/2937cb502dda0808,Anistavio Medeiros,3.64,0.44,5.0,0.47,0.0,0.0,0.0,0.0,66.0,145.0,66.0,145.0,,19,10,0,37.1,0,1,0,0,0,0
http://ufcstats.com/fighter-details/263af068bd986548,Kaline Medeiros,2.06,0.7,0.29,0.83,4.41,1.0,0.0,4.4,63.0,115.0,63.0,115.0,,8,5,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/e2be0c1a9b886d92,MarQuel Mederos,4.84,0.56,2.99,0.58,0.0,0.0,0.83,0.0,70.0,155.0,70.0,155.0,69.0,11,1,0,28.5,0,1,0,0,0,0
http://ufcstats.com/fighter-details/681399317dbf4701,Uros Medic,5.49,0.6,3.46,0.56,0.37,0.5,0.55,0.0,73.0,170.0,73.0,170.0,71.0,10,3,0,32.1,0,0,0,1,0,0
http://ufcstats.com/fighter-details/b60391da771deefe,Todd Medina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,193.0,70.0,193.0,,11,9,0,,0,0,0,1,0,0
http://ufcstats.com/fighter-details/f53fb9d9e57cc38e,Jason Medina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,180.0,69.0,180.0,,21,15,1,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/baa9be02c3e3e038,Jose Daniel Medina,2.18,0.36,5.25,0.47,0.45,0.33,0.31,0.0,72.0,185.0,72.0,185.0,74.0,11,5,0,34.1,0,1,0,0,0,0
http://ufcstats.com/fighter-details/103b06d8707895a9,Emil Meek,2.52,0.39,2.53,0.38,0.25,0.33,0.47,1.0,71.0,170.0,71.0,170.0,74.0,9,5,1,36.8,0,0,0,0,1,0
http://ufcstats.com/fighter-details/27c59ac201539d10,Sanford Alton Meeks,0.71,0.42,4.47,0.38,7.06,0.25,0.0,0.0,77.0,265.0,77.0,265.0,75.0,1,1,0,31.2,0,1,0,0,0,0
http://ufcstats.com/fighter-details/6ac9bc2953c47345,Gerald Meerschaert,3.05,0.45,3.43,0.53,1.86,0.31,0.42,1.4,73.0,185.0,73.0,185.0,77.0,37,19,0,37.5,0,0,0,1,0,0
http://ufcstats.com/fighter-details/c0a93b52096b7682,Frank Megallon,1.14,0.21,5.32,0.54,0.0,0.0,0.0,0.0,70.0,185.0,70.0,185.0,,2,3,0,,0,0,0,1,0,0
http://ufcstats.com/fighter-details/6c7dafd03b6cc3f8,Derrick Mehmen,1.93,0.14,4.53,0.48,1.0,0.16,0.0,0.0,76.0,205.0,76.0,205.0,,19,9,0,40.0,0,0,0,0,0,1
http://ufcstats.com/fighter-details/41dca66f9dadfc86,Miika Mehmet,0.33,0.12,7.29,0.24,0.0,0.0,0.0,0.0,,205.0,,205.0,,3,5,0,,0,1,0,0,0,0
http://ufcstats.com/fighter-details/2aa49b3766a59bcd,Jordan Mein,3.35,0.44,2.55,0.69,1.56,0.58,0.66,0.2,72.0,170.0,72.0,170.0,73.0,31,12,0,35.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/6eae26c44e505775,Bryce Mejia,3.49,0.62,6.98,0.5,0.0,0.0,0.0,0.0,73.0,170.0,73.0,170.0,,3,1,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/eee7dafac7d672b5,Brian Melancon,4.18,0.49,3.64,0.64,2.02,1.0,0.66,0.0,68.0,170.0,68.0,170.0,,7,3,0,43.1,0,1,0,0,0,0
http://ufcstats.com/fighter-details/2b06b6ad5db63348,Brandon Melendez,0.84,0.26,0.56,0.63,0.0,0.0,0.25,0.0,71.0,155.0,71.0,155.0,,25,25,0,42.2,0,0,0,1,0,0
http://ufcstats.com/fighter-details/aa5b4eff51bdc7d1,Gilbert Melendez,3.44,0.33,2.53,0.63,1.64,0.41,0.71,0.2,69.0,145.0,69.0,145.0,73.0,22,8,0,43.2,0,1,0,0,0,0
http://ufcstats.com/fighter-details/64b8561624d3b15e,Nair Melikyan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,155.0,66.0,155.0,,11,0,0,27.9,0,0,0,0,0,1
http://ufcstats.com/fighter-details/672ef06fd9f41f7d,Marcelo Mello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,170.0,67.0,170.0,,1,0,0,,0,0,0,1,0,0
http://ufcstats.com/fighter-details/8a028648f3f0761d,Fabio Mello,0.86,0.35,3.94,0.5,0.0,0.0,0.0,0.0,65.0,155.0,65.0,155.0,,11,8,0,,0,0,0,1,0,0
http://ufcstats.com/fighter-details/9b7dfb3b7d99926a,Vanessa Melo,3.48,0.3,6.13,0.59,0.0,0.0,0.71,0.0,65.0,135.0,65.0,135.0,65.0,11,8,0,37.2,0,1,0,0,0,0
http://ufcstats.com/fighter-details/3795fca327cbcf23,Antonio Mendes,1.34,0.47,6.85,0.22,2.51,0.5,1.0,0.0,75.0,205.0,75.0,205.0,77.0,18,13,0,44.2,0,0,0,1,0,0
http://ufcstats.com/fighter-details/b5b684eac99ae0a3,Chad Mendes,2.78,0.49,2.35,0.67,4.13,0.55,1.0,0.3,66.0,145.0,66.0,145.0,66.0,18,5,0,40.1,0,1,0,0,0,0
http://ufcstats.com/fighter-details/3d5b1ce6097dbb49,Augusto Mendes,2.42,0.34,3.91,0.56,1.75,0.33,0.8,0.0,66.0,135.0,66.0,135.0,65.0,6,2,0,42.3,0,1,0,0,0,0
http://ufcstats.com/fighter-details/49e49b54e5901d0d,Eddie Mendez,1.71,0.33,3.43,0.11,0.0,0.0,0.0,0.0,70.0,185.0,70.0,185.0,,8,3,1,41.4,0,0,0,0,0,1
http://ufcstats.com/fighter-details/48812daf291a4e23,Mateus Mendonca,1.66,0.4,4.14,0.3,2.54,0.27,0.55,0.4,66.0,125.0,66.0,125.0,71.0,10,3,0,26.4,0,1,0,0,0,0
http://ufcstats.com/fighter-details/28200bc87367614f,Luis Mendoza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,155.0,,155.0,,0,1,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/869d68b5383131fd,Pietro Menga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,125.0,67.0,125.0,68.0,13,0,0,37.3,0,0,0,1,0,0
http://ufcstats.com/fighter-details/a495f599e787614f,Alonzo Menifield,3.79,0.53,3.76,0.5,0.5,0.31,0.78,0.2,72.0,205.0,72.0,205.0,76.0,17,5,1,37.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/5755960ebd0b16f6,Ivan Menjivar,2.78,0.37,2.76,0.65,0.56,0.28,0.38,1.0,66.0,145.0,66.0,145.0,64.0,25,12,0,43.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/275cafc9de131c83,Dave Menne,1.84,0.44,1.99,0.42,0.46,0.5,0.57,2.5,70.0,170.0,70.0,170.0,,45,17,2,50.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/3bc27ec15facbcf3,Steve Mensing,0.0,0.0,9.51,0.42,0.0,0.0,0.0,0.0,71.0,185.0,71.0,185.0,,9,13,2,47.5,0,1,0,0,0,0
http://ufcstats.com/fighter-details/36120738148f203f,Buck Meredith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,185.0,74.0,185.0,,3,3,0,43.1,0,0,0,0,0,1
http://ufcstats.com/fighter-details/c1135a6892e916db,Adam Meredith,2.63,0.5,2.11,0.55,7.89,1.0,1.0,7.9,74.0,170.0,74.0,170.0,,5,3,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/2f6dc878d653c442,Nick Meregali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/e82d5f54daa85a7e,Joe Merritt,1.53,0.58,0.73,0.66,0.0,0.0,0.68,0.0,72.0,170.0,72.0,170.0,,7,2,0,41.3,0,1,0,0,0,0
http://ufcstats.com/fighter-details/5bdcbd8dd681a257,Jeremiah Metcalf,1.74,0.59,0.27,0.6,4.02,0.66,1.0,2.0,73.0,185.0,73.0,185.0,,13,7,0,,0,1,0,0,0,0
http://ufcstats.com/fighter-details/5823ceab56741617,Jonathan Meunier,3.47,0.5,1.43,0.69,0.58,0.33,0.58,0.0,75.0,170.0,75.0,170.0,,8,1,0,37.9,0,0,0,0,1,0
http://ufcstats.com/fighter-details/3623bd267a2eef2e,Yaotzin Meza,1.43,0.41,1.62,0.64,1.06,0.2,0.18,1.4,69.0,145.0,69.0,145.0,71.0,21,11,0,44.4,0,1,0,0,0,0
http://ufcstats.com/fighter-details/946f341df6472ee0,Guy Mezger,2.3,0.32,1.36,0.72,0.39,0.5,0.88,0.0,73.0,200.0,73.0,200.0,,30,14,2,57.5,0,1,0,0,0,0
http://ufcstats.com/fighter-details/8f003ef7e0d9a139,David Mgoyan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,145.0,,145.0,,7,0,0,21.0,0,0,0,0,0,1
http://ufcstats.com/fighter-details/f782f953bfe7b5f2,Jonathan Micallef,4.77,0.43,4.0,0.58,0.83,0.5,0.5,0.8,72.0,170.0,72.0,170.0,77.0,8,1,0,26.3,0,0,0,1,0,0
http://ufcstats.com/fighter-details/f5e4ce11afbdfb61,Brandon Michaels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,185.0,69.0,185.0,,4,14,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/79325a3c1a5c3bf4,Andreas Michailidis,2.9,0.51,3.57,0.44,1.12,0.27,0.5,0.0,72.0,170.0,72.0,170.0,76.0,13,6,0,36.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/49f4b511932f71e9,David Michaud,3.25,0.43,4.45,0.54,2.53,0.58,0.77,0.7,69.0,155.0,69.0,155.0,,11,3,0,36.6,0,1,0,0,0,0
http://ufcstats.com/fighter-details/f903967fd320da38,Chris Mickle,3.03,0.27,9.7,0.48,0.0,0.0,0.0,0.0,69.0,145.0,69.0,145.0,,30,21,2,41.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/a36a14985a57a1c6,Zachary Micklewright,5.56,0.53,4.72,0.54,0.7,0.12,1.0,0.0,72.0,155.0,72.0,155.0,74.0,15,3,0,48.8,0,0,0,1,0,0
http://ufcstats.com/fighter-details/5b5b9c6f6f270369,Kristof Midoux,0.7,0.43,2.89,0.49,0.0,0.0,0.0,0.0,73.0,220.0,73.0,220.0,,6,10,0,50.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/f62850b3c7480db9,Keith Mielke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,185.0,68.0,185.0,,0,5,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/2b284840ca89876a,Chris Mierzwiak,1.6,0.61,1.73,0.48,2.0,0.28,0.0,1.0,73.0,185.0,73.0,185.0,,5,3,0,37.3,0,0,0,0,0,1
http://ufcstats.com/fighter-details/a6fa5dd90528e9f7,Gabriel Miglioli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,170.0,68.0,170.0,,9,9,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/d6285cba1d1052e0,Bojan Mihajlovic,1.23,0.35,5.95,0.47,0.0,0.0,0.33,0.0,71.0,205.0,71.0,205.0,73.0,10,6,0,45.2,0,1,0,0,0,0
http://ufcstats.com/fighter-details/3c48019bc387b80c,Billy Miles,0.0,0.0,1.25,0.33,0.0,0.0,0.0,0.0,70.0,170.0,70.0,170.0,,2,2,0,47.1,0,1,0,0,0,0
http://ufcstats.com/fighter-details/cedfdf8d423d500c,Pat Miletich,1.79,0.45,1.66,0.63,1.96,1.0,0.54,1.0,70.0,170.0,70.0,170.0,,29,7,2,57.3,0,1,0,0,0,0
http://ufcstats.com/fighter-details/f1928a52590c5532,Curtis Millender,3.86,0.46,2.95,0.61,0.43,1.0,0.57,0.0,74.0,170.0,74.0,170.0,76.0,17,5,0,37.5,0,1,0,0,0,0
http://ufcstats.com/fighter-details/18aecaf50f52e4c3,Phillip Miller,1.61,0.54,1.93,0.5,3.62,0.25,1.0,0.6,71.0,185.0,71.0,185.0,,16,0,0,46.3,0,1,0,0,0,0
http://ufcstats.com/fighter-details/b2f88c04c4dd43ce,Jason Miller,1.83,0.43,2.3,0.49,1.31,0.28,0.43,1.3,73.0,185.0,73.0,185.0,,23,10,0,44.5,0,1,0,0,0,0
http://ufcstats.com/fighter-details/d0c29452d3272603,Dan Miller,2.03,0.36,3.06,0.49,1.67,0.54,0.47,1.8,73.0,185.0,73.0,185.0,74.0,14,8,0,44.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/d1941565abf50b16,Jim Miller,2.92,0.42,3.44,0.56,1.5,0.45,0.48,1.7,68.0,155.0,68.0,155.0,71.0,38,19,0,41.8,0,0,0,1,0,0
http://ufcstats.com/fighter-details/282fa667ff9c51ed,Cole Miller,3.0,0.33,3.88,0.59,0.6,0.36,0.38,1.8,73.0,145.0,73.0,145.0,73.0,21,11,0,41.1,0,1,0,0,0,0
http://ufcstats.com/fighter-details/45a2ba3ef82b9700,Henry Miller,1.25,0.36,2.16,0.54,0.55,0.25,0.6,0.0,67.0,270.0,67.0,270.0,,6,16,0,55.9,0,0,0,1,0,0
http://ufcstats.com/fighter-details/3ff0d0dc7a14bb50,Micah Miller,1.33,0.33,2.15,0.54,0.98,0.37,0.21,2.0,72.0,145.0,72.0,145.0,,20,8,0,38.3,0,1,0,0,0,0
http://ufcstats.com/fighter-details/a4d055f1435d6d75,Aaron Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,145.0,69.0,145.0,,14,10,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/39019970ac8543e9,Mo Miller,1.87,0.45,1.33,0.6,4.0,0.8,0.0,0.0,68.0,135.0,68.0,135.0,72.0,6,0,0,32.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/aa0c573da7119292,Juliana Miller,2.73,0.44,3.78,0.36,2.2,0.38,0.44,1.3,67.0,125.0,67.0,125.0,66.0,5,3,0,29.1,0,1,0,0,0,0
http://ufcstats.com/fighter-details/0859524157a19045,Ty Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,170.0,,170.0,,5,0,0,25.0,0,0,0,0,0,1
http://ufcstats.com/fighter-details/f2c934689243fe4e,Eddy Millis,0.0,0.0,3.36,0.22,0.0,0.0,0.0,7.2,73.0,185.0,73.0,185.0,,0,2,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/6cadfd8f1d9e7685,Che Mills,2.08,0.52,2.87,0.43,1.18,0.66,0.58,0.0,73.0,170.0,73.0,170.0,76.0,16,10,0,42.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/72ffecf712673af1,Adam Milstead,3.85,0.46,4.79,0.43,0.0,0.0,0.64,0.0,75.0,205.0,75.0,205.0,76.0,8,4,0,38.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/4b1d46a1b5c0fd11,Alberto Mina,3.23,0.38,3.7,0.47,1.85,0.2,0.5,0.0,72.0,170.0,72.0,170.0,77.0,13,1,0,43.1,0,1,0,0,0,0
http://ufcstats.com/fighter-details/56c975c4a2b357a5,Vitaly Minakov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,249.0,74.0,249.0,,20,0,0,40.4,0,0,0,0,0,1
http://ufcstats.com/fighter-details/34e516ab361afb1c,Darrick Minner,2.63,0.65,2.28,0.35,2.4,0.72,0.66,2.7,67.0,145.0,67.0,145.0,69.0,26,14,0,35.1,0,1,0,0,0,0
http://ufcstats.com/fighter-details/c8aa3541bec4042e,Mike Minniger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/ce6065baef021cf3,Ikuhisa Minowa,0.88,0.4,1.66,0.49,1.82,0.41,0.05,1.9,69.0,181.0,69.0,181.0,,60,42,8,49.4,0,1,0,0,0,0
http://ufcstats.com/fighter-details/40d8b74488743800,Carlton Minus,3.5,0.4,4.97,0.5,0.0,0.0,0.58,0.0,70.0,170.0,70.0,170.0,75.0,10,3,0,32.1,0,1,0,0,0,0
http://ufcstats.com/fighter-details/d28dee5c705991df,Stipe Miocic,4.67,0.52,4.01,0.52,1.74,0.34,0.65,0.0,76.0,240.0,76.0,240.0,80.0,20,5,0,42.8,0,1,0,0,0,0
http://ufcstats.com/fighter-details/1ff9589f9065a9ed,Frank Mir,2.18,0.47,3.84,0.38,2.02,0.4,0.54,2.0,75.0,264.0,75.0,264.0,79.0,18,11,0,46.1,0,0,0,1,0,0
http://ufcstats.com/fighter-details/be8ad887e4d674b0,Juan Miranda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,155.0,,155.0,,7,5,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/df2bf09c99594848,Mario Miranda,1.96,0.54,2.46,0.36,1.02,0.6,0.54,0.0,75.0,185.0,75.0,185.0,74.0,14,7,0,45.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/4bcb6eb12b4ad4aa,Vitor Miranda,2.98,0.45,2.95,0.58,0.95,0.55,0.5,0.2,73.0,185.0,73.0,185.0,77.0,12,5,0,46.3,0,1,0,0,0,0
http://ufcstats.com/fighter-details/b909a9a9688b5284,Gabriel Miranda,3.23,0.43,6.01,0.37,4.75,0.38,0.0,1.9,71.0,145.0,71.0,145.0,71.0,17,8,0,35.2,0,1,0,0,0,0
http://ufcstats.com/fighter-details/992c82450d96f726,Damir Mirenic,0.84,0.5,9.86,0.35,0.0,0.0,0.0,0.0,72.0,185.0,72.0,185.0,,9,4,0,50.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/5e7a28f20927d64a,Kazuo Misaki,2.85,0.4,2.74,0.63,0.72,0.38,0.51,0.6,68.0,183.0,68.0,183.0,,25,11,2,49.1,0,1,0,0,0,0
http://ufcstats.com/fighter-details/3f87218a7aca84c4,Toby Misech,3.27,0.4,7.73,0.46,0.0,0.0,0.0,0.0,68.0,145.0,68.0,145.0,,9,5,0,37.3,0,0,0,1,0,0
http://ufcstats.com/fighter-details/b14a68c533f4a4aa,Dokonjonosuke Mishima,1.06,0.41,1.22,0.52,2.47,0.4,0.25,1.4,67.0,155.0,67.0,155.0,,21,7,2,53.2,0,0,0,1,0,0
http://ufcstats.com/fighter-details/6cbb7661c3258617,Felix Lee Mitchell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,7,0,,0,1,0,0,0,0
http://ufcstats.com/fighter-details/8f3df4c579cfbb69,David Mitchell,1.74,0.32,2.06,0.55,0.66,0.5,0.29,2.0,72.0,170.0,72.0,170.0,75.0,22,7,0,45.6,0,1,0,0,0,0
http://ufcstats.com/fighter-details/c06d554ce1713fd3,Danny Mitchell,2.53,0.49,2.53,0.52,0.0,0.0,1.0,3.0,74.0,170.0,74.0,170.0,,19,9,1,38.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/7263e0dc082adc87,Brad Mitchell,1.15,0.33,4.2,0.52,0.0,0.0,1.0,1.9,71.0,145.0,71.0,145.0,,4,2,0,50.7,0,0,0,0,0,1
http://ufcstats.com/fighter-details/3d960455f880bb25,Clay Mitchell,1.63,0.85,0.0,0.0,0.0,0.0,1.0,4.1,74.0,185.0,74.0,185.0,,1,2,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/d9c6f19f958643e9,Bryce Mitchell,2.27,0.59,1.6,0.58,3.24,0.36,0.33,1.2,70.0,135.0,70.0,135.0,70.0,18,4,0,30.7,0,0,0,1,0,0
http://ufcstats.com/fighter-details/568bebed6366b667,Maurice Mitchell,3.8,0.55,3.54,0.6,0.0,0.0,1.0,0.0,69.0,145.0,69.0,145.0,,11,2,0,38.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/f3ca6908f78efebe,Terrence Mitchell,2.21,0.34,8.85,0.41,3.69,0.5,0.0,0.0,70.0,135.0,70.0,135.0,74.0,14,4,0,35.5,0,1,0,0,0,0
http://ufcstats.com/fighter-details/2961be02cfb0d2c1,Roman Mitichyan,0.26,0.16,2.7,0.43,1.93,1.0,0.25,1.9,70.0,170.0,70.0,170.0,,8,3,0,46.8,0,1,0,0,0,0
http://ufcstats.com/fighter-details/ba280572acfba13f,Matt Mitrione,3.55,0.5,2.79,0.64,0.0,0.0,0.55,0.7,75.0,265.0,75.0,265.0,82.0,12,5,0,46.9,0,0,0,0,1,0
http://ufcstats.com/fighter-details/2b4faacc16d66898,Eiji Mitsuoka,1.49,0.49,2.26,0.45,2.3,0.36,0.2,1.6,67.0,145.0,67.0,145.0,,18,9,2,49.5,0,0,0,1,0,0
http://ufcstats.com/fighter-details/509697e08673d2e5,Hiromitsu Miura,2.12,0.34,2.12,0.58,2.23,0.5,0.69,0.6,69.0,170.0,69.0,170.0,71.0,12,7,0,43.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/f64e4ecd214c6378,Jonathan  Mix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,168.0,72.0,168.0,,7,4,0,44.6,0,0,0,0,0,1
http://ufcstats.com/fighter-details/2cfba6c837c03ed0,Patchy Mix,8.13,0.4,11.53,0.42,0.0,0.0,0.0,0.0,71.0,135.0,71.0,135.0,70.0,20,2,0,31.8,0,0,0,1,0,0
http://ufcstats.com/fighter-details/c9885b1b7c7055a0,Tomoya Miyashita,1.67,0.65,0.93,0.33,4.0,0.8,0.0,2.0,67.0,139.0,67.0,139.0,,17,9,7,,0,0,0,1,0,0
http://ufcstats.com/fighter-details/af70d268e5352186,Kazuyuki Miyata,2.04,0.52,1.82,0.63,4.31,0.46,0.68,0.0,68.0,139.0,68.0,139.0,,15,9,0,,0,1,0,0,0,0
http://ufcstats.com/fighter-details/9649d75defe0dedb,Motoki Miyazawa,1.23,0.28,3.91,0.61,0.0,0.0,0.0,0.0,71.0,168.0,71.0,168.0,,7,3,0,,0,0,0,1,0,0
http://ufcstats.com/fighter-details/48e093ea1f43a053,Takeya Mizugaki,3.37,0.37,3.27,0.57,1.46,0.57,0.7,0.1,67.0,135.0,67.0,135.0,69.0,21,11,2,41.5,0,1,0,0,0,0
http://ufcstats.com/fighter-details/43a59ce3bb40449e,Mizuki,4.56,0.5,5.62,0.48,0.33,0.14,0.85,0.0,63.0,115.0,63.0,115.0,65.0,15,6,0,30.8,0,1,0,0,0,0
http://ufcstats.com/fighter-details/478c8706bdb92440,Tatsuya Mizuno,2.25,0.37,3.52,0.53,1.19,0.25,0.4,3.6,73.0,205.0,73.0,205.0,,16,12,1,44.0,0,0,0,1,0,0
http://ufcstats.com/fighter-details/4498b382c65a7faa,Roxanne Modafferi,3.35,0.3,5.7,0.51,1.35,0.23,0.3,0.1,67.0,125.0,67.0,125.0,69.0,25,21,0,42.7,0,1,0,0,0,0
http://ufcstats.com/fighter-details/d76ad9a08c4408ff,Bobby Moffett,3.41,0.39,3.15,0.61,2.74,0.66,0.66,1.4,70.0,145.0,70.0,145.0,73.0,13,5,0,35.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/65239fccecd03404,Bronson Mohika,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,135.0,,135.0,,1,1,0,,0,0,0,0,0,1
http://ufcstats.com/fighter-details/04c15b52c3cc1cab,Nate Mohr,3.79,0.41,2.5,0.74,0.45,0.5,0.71,0.0,69.0,155.0,69.0,155.0,72.0,9,7,0,42.3,0,1,0,0,0,0
http://ufcstats.com/fighter-details/b6452706b373eea1,Renato Moicano,4.17,0.48,3.57,0.59,1.67,0.41,0.62,0.5,71.0,155.0,71.0,155.0,72.0,20,7,1,36.1,0,1,0,0,0,0
http://ufcstats.com/fighter-details/d945aae53e3e54e6,Thiago Moises,2.48,0.42,4.08,0.53,1.31,0.35,0.52,1.1,69.0,155.0,69.0,155.0,70.0,19,9,0,30.2,0,1,0,0,0,0
http://ufcstats.com/fighter-details/75353550928a7921,Muhammad Mokaev,1.61,0.45,1.35,0.57,5.29,0.41,0.25,0.8,67.0,125.0,67.0,125.0,70.0,13,0,0,24.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/e9bc5748e6a76bb6,Ashkan Mokhtarian,1.95,0.43,3.66,0.43,0.54,0.16,0.33,0.0,66.0,125.0,66.0,125.0,67.0,13,3,0,39.8,0,0,0,1,0,0
http://ufcstats.com/fighter-details/192520689012c7e4,Suman Mokhtarian,2.21,0.43,6.85,0.48,0.0,0.0,0.0,0.0,68.0,145.0,68.0,145.0,72.0,8,5,0,33.0,0,1,0,0,0,0
http://ufcstats.com/fighter-details/606136dee6f6ecea,Dan Molina,0.0,0.0,5.58,0.6,0.0,0.0,0.0,20.9,70.0,216.0,70.0,216.0,,13,9,0,41.0,0,0,0,0,0,1
http://ufcstats.com/fighter-details/008ea710276c9606,Jeff Molina,7.25,0.48,5.04,0.55,0.0,0.0,0.66,0.0,66.0,125.0,66.0,125.0,69.0,11,2,0,27.9,0,1,0,0,0,0
http://ufcstats.com/fighter-details/02d276b7d62b3472,Rudyard Moncayo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,195.0,70.0,195.0,,0,3,0,,0,1,0,0,0,0
http://ufcstats.com/fighter-details/a8e133139286df84,Hidetaka Monma,1.67,0.25,9.76,0.34,0.0,0.0,0.0,0.0,72.0,168.0,72.0,168.0,,18,11,4,51.6,0,1,0,0,0,0
http://ufcstats.com/fighter-details/cbfd1d34356a004c,Jeff Monson,0.97,0.3,2.87,0.59,1.06,0.12,0.66,0.7,69.0,247.0,69.0,247.0,74.0,60,26,1,54.4,0,1,0,0,0,0
http://ufcstats.com/fighter-details/bffeb123b21c9aad,Darrell Montague,1.92,0.25,5.38,0.52,0.72,0.25,0.33,1.4,66.0,125.0,66.0,125.0,67.0,13,5,0,37.6,0,0,0,1,0,0
http://ufcstats.com/fighter-details/ca80d72da81d7224,Michelle Montague,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,135.0,,135.0,,6,0,0,31.6,0,0,0,0,0,1
http://ufcstats.com/fighter-details/72c9c2eadfc3277e,Andrew Montanez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,185.0,,185.0,,9,12,1,,0,0,0,0,0,1
